PeriodId,cHRev-133-farreplacerandom,AuthorshipRec-134-farreplacerandom,RevOwnRec-135-farreplacerandom,RetentionRec-136-farreplacerandom,LearnRec-137-farreplacerandom,TurnoverRec-138-farreplacerandom,WhoDo-139-farreplacerandom,cHRev-141-add,AuthorshipRec-142-add,RevOwnRec-143-add,RetentionRec-144-add,LearnRec-145-add,TurnoverRec-146-add,WhoDo-147-add,TurnoverRec-148-addAndReplace,TurnoverRec-149-addHoarded_2,TurnoverRec-150-addHoarded_3,TurnoverRec-151-addHoarded_4
4,22.1668011838581,28.0164528740557,19.5376852695138,19.9940475640351,-4.99356531825484,4.25012791566373,26.3636869832304,32.5094702980211,34.575434611463,28.1627417457672,28.786380436483,14.6468364685959,19.5780015687236,35.3353481568313,8.55077547820484,17.8214845277816,17.2966381731738,14.0083327113274
5,6.93160099220234,6.66632051940641,8.48089703762207,8.50036542164807,-11.2770768250518,-5.39178692510723,5.21758287336795,18.778155034012,18.9370385935906,20.6790824508528,19.2184162974648,10.7256383215228,12.9515964656699,18.1213195940329,-2.79797609619816,6.49816093618916,5.37860021300072,1.97354251483968
6,0.396636674407658,2.28045898129774,0.366078533937864,2.61979762425972,-15.0561712504214,-8.03912318502162,2.71720534539066,12.6169710877686,12.4389558333834,13.5885493116477,11.8080921629209,5.67633361939412,9.1466645949603,13.5409516122384,-5.49244371842448,3.78076567686672,0.669990199695181,0.20145845264532
7,4.39350116047328,4.01275955078122,5.08913553975601,4.97225423488454,-11.3726159458875,-5.99212904648667,0.995525647492124,10.3626534592357,10.1770957516541,10.1902817088245,10.6790127401074,5.18777915251107,6.52227483796284,8.73746549520391,-4.37336431464769,2.18711419961404,0.78024811654096,-0.583877993509418
8,1.31890958209537,1.49358670767412,2.02809526516421,2.16542372703981,-10.2843049511542,-4.69951896348171,-0.817234316080784,9.60144825678881,8.28023340484942,8.44368321435738,8.88328264440306,3.2886429164257,6.53844887542749,6.81702788464702,-4.17580050027322,2.96774717464034,-0.695574057298121,-1.80293106387014
9,1.32720101064063,0.99587467896558,0.7885884176694,-1.5081942493879,-9.78014725862174,-7.00451141617607,-0.461939347031892,6.10474288765006,6.06882884259472,5.7509340293286,5.13490145051996,2.8287828299117,2.97495440807185,5.74770521282264,-6.35985474756695,0.0349582238189372,-1.86054315627253,-2.94335198471072
10,1.3701115551207,0.719587266843758,-0.380716853065488,-1.06163047112546,-12.3460396724431,-5.32628677405639,-2.60512220500543,6.49581752728143,5.384706859209,5.6043273936671,4.78520846286381,2.33064854505975,3.66814385288161,4.46802530698511,-2.64715131118034,1.31415473561387,0.130223591816336,-0.863026134877587
11,-0.373845664980599,-2.61831743004409,-0.941564898836988,-3.18360197550815,-14.5462367522195,-8.61918295210855,-5.77001611740716,5.92045603021645,4.59167575033745,8.26863729077418,4.11292129848762,1.20904506935655,2.47846398102596,3.7626613080497,-5.85035396265979,0.3783933346996,-1.02710167008685,-2.98786742083118
12,-0.623592845191778,-2.63209463625474,-2.22872798630793,-3.04090516906571,-8.50614337954721,-4.76608676805096,-4.69523321734425,3.79124758868485,2.02981262118982,4.97559775939902,1.87415833209765,0.691320772643977,1.81983592320187,1.59670744850333,-3.17448893297145,0.296409242291729,-0.46165872327194,-0.546380137154001
13,-0.269961070180547,-1.96895328707472,0.846564256707483,-1.23975560805013,-9.63866814079016,-3.50387534659699,-3.71109674188075,3.86705456919207,3.02926110399533,4.99866623867971,3.33471727318047,1.03531126370133,2.84529047770494,2.19279040854747,-2.28998712690139,1.0151797134881,-0.27390837795066,-0.761288552997563
14,0.84034929958885,-1.25586429787807,0.352251697226325,-0.812631642389683,-7.48887580180621,-2.42463439565372,-3.37861353617152,3.64108994976944,2.92369924307219,4.39779661382946,2.93465732873488,0.866524781819433,2.53764721159189,2.16565336647589,-0.985175086069134,0.798507758531608,-0.173848100205165,-0.601740235873949
15,1.30672511489116,0.369334040370961,0.503392858194252,-0.00127480953565628,-2.94503864982298,-0.261615811145632,-0.19259809544534,3.01995811581,1.90202085339111,1.95569276024483,1.73465735880354,1.10944679042664,1.95348844580379,2.02514313269702,-0.367001619454121,1.05729363590215,0.0806284074402974,-0.0232350380994562
16,0.242765752192975,0.50610904727828,0.0181007589195481,-0.176312728550299,-1.87857014944259,-0.409513172042886,-1.47468984709673,2.21282728011072,1.92586996973254,1.7021543537225,1.41351974529715,1.25646975180793,2.2961145688094,1.01045602698353,0.0782800306278864,1.37949086237472,0.58204297396649,-0.259298143905218
17,0.456180028108188,-0.669909057202167,-0.154786748990998,-0.488286479713163,-4.50881624383058,-2.85715444587336,-1.77205377334254,2.14708138634356,1.89441976276745,2.08633037446273,1.54711706375963,0.80639663409201,1.16012486569577,1.33232590802199,-1.62222648138043,-0.551524152881422,-0.945113239135564,-1.07011748363403
18,1.31389051558082,0.8649127429329,0.743263075235912,-0.260530213481547,-3.57999199415551,-1.42981693006298,-0.942370562295514,2.93463899104605,2.07426109812332,1.5281744074952,1.36032513199895,0.801638650930037,1.39097881968804,1.44302747890352,-1.10089476535261,0.209494718830383,-0.632168523815557,-0.794816499785111
19,0.641194907014464,0.63635304502776,-0.27649992393004,-0.252241846340517,-4.33990994879005,-1.15796970628076,-1.888249750627,2.06202408760596,2.02653871222402,1.45621630208324,1.37881974551792,0.776546531352906,1.50660844229815,1.25070813970127,-1.14447768838252,0.327285426813884,-0.363764372273601,-0.463475132664537
20,1.50583065255161,1.51705273047829,0.394292956434472,0.42417090406357,-4.37517848579957,-1.31331072474798,-1.84548488650317,2.96307340782227,3.07433756306215,2.35236961492704,2.10621172163206,0.821549977267688,1.83384734838421,1.55306703681404,-0.148887097916117,0.515102650664367,0.398163410731533,0.173832691215536
Median,1.30672511489116,0.719587266843758,0.394292956434472,-0.252241846340517,-8.50614337954721,-3.50387534659699,-1.47468984709673,3.86705456919207,3.07433756306215,4.99866623867971,3.33471727318047,1.20904506935655,2.53764721159189,2.19279040854747,-2.28998712690139,1.0151797134881,-0.173848100205165,-0.583877993509418
Average,2.5261352263749,2.29021549862699,2.06859113266176,1.56768789898721,-8.05396180988464,-3.46743462630763,0.337605791367593,7.58992411513876,7.13730532791998,7.42007268059195,6.53484701142781,3.1799360045188,4.77661674634715,6.5353166774976,-1.99417811414975,2.35470698030822,1.11075616859149,0.156221208712648
